"Report Date","Borough","Community Districts","Census Type","Adult Family Commercial Hotel","Adult Family Shelter","Adult Shelter","Adult Shelter Commercial Hotel","Family Cluster","Family with Children Commercial Hotel","Family with Children Shelter"
"12/31/2019","Queens","10","Individuals","318",,"170","54",,"426",
"12/31/2019","Queens","9","Individuals",,,"113",,,,
"12/31/2019","Queens","8","Individuals",,,,,,,"309"
"12/31/2019","Queens","7","Individuals",,,"258",,,"144",
"12/31/2019","Queens","6","Individuals",,,,,,,
"12/31/2019","Queens","5","Individuals",,,,,,,
"12/31/2019","Queens","4","Individuals",,,,"163",,"94","506"
"12/31/2019","Queens","3","Individuals",,,,"91",,,"870"
"12/31/2019","Queens","2","Individuals",,"312",,,,"597","233"
"12/31/2019","Queens","1","Individuals",,,"199",,,"245","379"
"12/31/2019","Manhattan","12","Individuals",,,"383",,,"129",
"12/31/2019","Manhattan","11","Individuals",,,"1,314",,"165",,"628"
"12/31/2019","Manhattan","10","Individuals",,"407","549",,"29",,"852"
"12/31/2019","Manhattan","9","Individuals",,,,,"33",,"752"
"12/31/2019","Manhattan","8","Individuals",,,"79",,,,
"12/31/2019","Manhattan","7","Individuals",,"212","300",,,,"598"
"12/31/2019","Manhattan","6","Individuals",,,"933",,,,
"12/31/2019","Manhattan","5","Individuals",,"319",,,,"2,095","351"
"12/31/2019","Manhattan","4","Individuals",,"67","382",,,"606",
"12/31/2019","Manhattan","3","Individuals",,,"709","240","33","145","351"
"12/31/2019","Manhattan","2","Individuals",,,,,,,
"12/31/2019","Brooklyn","18","Individuals",,"365",,,,,"835"
"12/31/2019","Brooklyn","17","Individuals",,,,"129",,,"695"
"12/31/2019","Brooklyn","16","Individuals",,,"634","103",,"405","2,565"
"12/31/2019","Brooklyn","15","Individuals",,,,,,,"203"
"12/31/2019","Brooklyn","14","Individuals",,,,,,,"92"
"12/31/2019","Brooklyn","13","Individuals",,,,,,"132",
"12/31/2019","Brooklyn","12","Individuals",,,"114",,,,"133"
"12/31/2019","Brooklyn","11","Individuals",,,,,,,
"12/31/2019","Brooklyn","10","Individuals",,,,,,,
"12/31/2019","Brooklyn","9","Individuals",,,"349",,,,"447"
"12/31/2019","Brooklyn","8","Individuals",,"64","528","87",,,"488"
"12/31/2019","Brooklyn","7","Individuals",,,"176","99",,"617",
"12/31/2019","Brooklyn","6","Individuals",,,"92","420",,,
"12/31/2019","Brooklyn","5","Individuals",,,"910","242",,"248","835"
"12/31/2019","Brooklyn","4","Individuals",,,"397","53","69","162","854"
"12/31/2019","Brooklyn","3","Individuals",,,"444",,"235","213","613"
"12/31/2019","Brooklyn","2","Individuals",,"210","372",,,,"64"
"12/31/2019","Brooklyn","1","Individuals",,"160","670",,,"95",
"12/31/2019","Bronx","12","Individuals",,,"103",,,,"276"
"12/31/2019","Bronx","11","Individuals",,,,,,,
"12/31/2019","Bronx","10","Individuals",,,,,,,"587"
"12/31/2019","Bronx","9","Individuals",,,"101",,"464",,"189"
"12/31/2019","Bronx","8","Individuals",,,,,,,"253"
"12/31/2019","Bronx","7","Individuals",,"112","619",,"272",,"327"
"12/31/2019","Bronx","6","Individuals",,"105","102","93","283",,"2,253"
"12/31/2019","Bronx","5","Individuals",,"246","487",,"909",,"1,163"
"12/31/2019","Bronx","4","Individuals",,,"428","66","1,078",,"2,014"
"12/31/2019","Bronx","3","Individuals",,"334","585",,"144","296","1,473"
"12/31/2019","Bronx","2","Individuals",,"187",,,"237",,"828"
"12/31/2019","Bronx","1","Individuals",,"188","216",,"114","84","1,234"
"11/30/2019","Manhattan","2","Individuals",,,,,,,
"11/30/2019","Staten Island","3","Individuals",,,,,,,
"11/30/2019","Staten Island","2","Individuals",,,,,,,
"11/30/2019","Staten Island","1","Individuals",,,,,,,"130"
"11/30/2019","Queens","14","Individuals",,"306",,,,"214","172"
"11/30/2019","Queens","13","Individuals",,,,"554",,"248","854"
"11/30/2019","Queens","12","Individuals",,"275","347","1,072",,"400","1,187"
"11/30/2019","Queens","11","Individuals",,,,,,,
"11/30/2019","Queens","10","Individuals","342",,"171","58",,"445",
"11/30/2019","Queens","9","Individuals",,,"112",,,,
"11/30/2019","Queens","8","Individuals",,,,,,,"311"
"11/30/2019","Queens","7","Individuals",,,"175",,,"147",
"11/30/2019","Queens","6","Individuals",,,,,,,
"11/30/2019","Queens","5","Individuals",,,,,,,
"11/30/2019","Queens","4","Individuals",,,,"160",,"111","506"
"11/30/2019","Queens","3","Individuals",,,,"85",,,"868"
"11/30/2019","Queens","2","Individuals",,"314",,,,"623","227"
"11/30/2019","Queens","1","Individuals",,,"200",,,"242","368"
"11/30/2019","Manhattan","12","Individuals",,,"321",,,"119",
"11/30/2019","Manhattan","11","Individuals",,,"1,345",,"212",,"662"
"11/30/2019","Manhattan","10","Individuals",,"396","559",,"39",,"857"
"11/30/2019","Manhattan","9","Individuals",,,,,"39",,"787"
"11/30/2019","Manhattan","8","Individuals",,,"78",,,,
"11/30/2019","Manhattan","7","Individuals",,"214","250",,,,"632"
"11/30/2019","Manhattan","6","Individuals",,,"908",,,,
"11/30/2019","Manhattan","5","Individuals",,"329",,,,"2,100","340"
"11/30/2019","Manhattan","4","Individuals",,"76","386",,,"650",
"11/30/2019","Manhattan","3","Individuals",,,"747","237","37","159","360"
"11/30/2019","Manhattan","1","Individuals",,,,,,"144",
"11/30/2019","Brooklyn","18","Individuals",,"361",,,,,"850"
"11/30/2019","Brooklyn","17","Individuals",,,,"135",,,"714"
"11/30/2019","Brooklyn","16","Individuals",,,"654","113",,"409","2,570"
"11/30/2019","Brooklyn","15","Individuals",,,,,,,"213"
"11/30/2019","Brooklyn","14","Individuals",,,,,,,"97"
"11/30/2019","Brooklyn","13","Individuals",,,,,,"139",
"11/30/2019","Brooklyn","12","Individuals",,,"128",,,,"132"
"11/30/2019","Brooklyn","11","Individuals",,,,,,,
"11/30/2019","Brooklyn","10","Individuals",,,,,,,
"11/30/2019","Brooklyn","9","Individuals",,,"355",,,,"433"
"11/30/2019","Brooklyn","8","Individuals",,"64","546","89",,,"492"
"11/30/2019","Brooklyn","7","Individuals",,,"186","96",,"634",
"11/30/2019","Brooklyn","6","Individuals",,,"99","421",,,
"11/30/2019","Brooklyn","5","Individuals",,,"951","252",,"262","861"
"11/30/2019","Brooklyn","4","Individuals",,,"398","62","66","173","864"
"11/30/2019","Brooklyn","3","Individuals",,,"570",,"243","211","638"
"11/30/2019","Brooklyn","2","Individuals",,"184","377",,,,"70"
"11/30/2019","Brooklyn","1","Individuals",,"152","679",,,"95",
"11/30/2019","Bronx","12","Individuals",,,"107",,,,"274"
"11/30/2019","Bronx","11","Individuals",,,,,,,
"11/30/2019","Bronx","10","Individuals",,,,,,,"578"
"11/30/2019","Bronx","9","Individuals",,,"101",,"485",,"189"
"11/30/2019","Bronx","8","Individuals",,,,,,,"258"
"11/30/2019","Bronx","7","Individuals",,"112","623",,"275",,"325"
"11/30/2019","Bronx","6","Individuals",,"108","106","93","336",,"2,300"
"11/30/2019","Bronx","5","Individuals",,"246","493",,"927",,"1,114"
"11/30/2019","Bronx","4","Individuals",,,"437","76","1,108",,"2,051"
"11/30/2019","Bronx","3","Individuals",,"338","551",,"142","293","1,463"
"11/30/2019","Bronx","2","Individuals",,"194",,,"244",,"824"
"11/30/2019","Bronx","1","Individuals",,"189","219",,"147","84","1,254"
"10/31/2019","Bronx","3","Individuals",,"340","604",,"153","289","1,395"
"10/31/2019","Staten Island","3","Individuals",,,,,,,
"10/31/2019","Staten Island","2","Individuals",,,,,,,
"10/31/2019","Staten Island","1","Individuals",,,,,,,"135"
"10/31/2019","Queens","14","Individuals",,"330",,,,"206","172"
"10/31/2019","Queens","13","Individuals",,,,"561",,"243","838"
"10/31/2019","Queens","12","Individuals",,"283","350","1,080",,"403","1,144"
"10/31/2019","Queens","11","Individuals",,,,,,,
"10/31/2019","Queens","10","Individuals","359",,"174","59",,"453",
"10/31/2019","Queens","9","Individuals",,,"109",,,,
"10/31/2019","Queens","8","Individuals",,,,,,,"314"
"10/31/2019","Queens","7","Individuals",,,"126",,,"156",
"10/31/2019","Queens","6","Individuals",,,,,,,
"10/31/2019","Queens","5","Individuals",,,,,,,
"10/31/2019","Queens","4","Individuals",,,,"162",,"123","515"
"10/31/2019","Queens","3","Individuals",,,,"86",,,"878"
"10/31/2019","Queens","2","Individuals",,"314",,,,"623","240"
"10/31/2019","Queens","1","Individuals",,,"198",,,"259","377"
"10/31/2019","Manhattan","12","Individuals",,,"284",,,"120",
"10/31/2019","Manhattan","11","Individuals",,,"1,349",,"260",,"678"
"10/31/2019","Manhattan","10","Individuals",,"408","553",,"55",,"854"
"10/31/2019","Manhattan","9","Individuals",,,,,"55",,"785"
"10/31/2019","Manhattan","8","Individuals",,,"80",,,,
"10/31/2019","Manhattan","7","Individuals",,"212","192",,,,"611"
"10/31/2019","Manhattan","6","Individuals",,,"865",,,,
"10/31/2019","Manhattan","5","Individuals",,"317",,,,"2,100","359"
"10/31/2019","Manhattan","4","Individuals",,"90","378",,,"642",
"10/31/2019","Manhattan","3","Individuals",,,"779","237","39","153","380"
"10/31/2019","Bronx","2","Individuals",,"191",,,"250",,"815"
"10/31/2019","Manhattan","2","Individuals",,,,,,,
"10/31/2019","Bronx","1","Individuals",,"188","218",,"166","90","1,251"
"10/31/2019","Manhattan","1","Individuals",,,,,,"144",
"10/31/2019","Brooklyn","18","Individuals",,"367",,,,,"837"
"10/31/2019","Brooklyn","17","Individuals",,,,"135",,,"863"
"10/31/2019","Brooklyn","16","Individuals",,,"660","110",,"386","2,554"
"10/31/2019","Brooklyn","15","Individuals",,,,,,,"204"
"10/31/2019","Brooklyn","14","Individuals",,,,,,,"98"
"10/31/2019","Brooklyn","13","Individuals",,,,,,"140",
"10/31/2019","Brooklyn","12","Individuals",,,"123",,,,"129"
"10/31/2019","Brooklyn","11","Individuals",,,,,,,
"10/31/2019","Brooklyn","10","Individuals",,,,,,,
"10/31/2019","Brooklyn","9","Individuals",,,"357",,,,"443"
"10/31/2019","Brooklyn","8","Individuals",,"68","511","90",,,"497"
"10/31/2019","Brooklyn","7","Individuals",,,"189","100",,"646","13"
"10/31/2019","Brooklyn","6","Individuals",,,"96","417",,,
"10/31/2019","Brooklyn","5","Individuals",,,"946","248",,"266","835"
"10/31/2019","Brooklyn","4","Individuals",,,"398","60","65","173","849"
"10/31/2019","Brooklyn","3","Individuals",,,"561",,"254","214","668"
"10/31/2019","Brooklyn","2","Individuals",,"183","377",,,,"71"
"10/31/2019","Brooklyn","1","Individuals",,"163","708",,,"96",
"10/31/2019","Bronx","12","Individuals",,,"106",,,,"255"
"10/31/2019","Bronx","11","Individuals",,,,,,,
"10/31/2019","Bronx","10","Individuals",,,,,,,"593"
"10/31/2019","Bronx","9","Individuals",,,"101",,"469",,"233"
"10/31/2019","Bronx","8","Individuals",,,,,,,"251"
"10/31/2019","Bronx","7","Individuals",,"114","622",,"275",,"324"
"10/31/2019","Bronx","6","Individuals",,"109","115","90","348",,"2,245"
"10/31/2019","Bronx","5","Individuals",,"248","493",,"897",,"1,102"
"10/31/2019","Bronx","4","Individuals",,,"436","76","1,079",,"2,054"
"09/30/2019","Bronx","1","Individuals",,"187","222",,"159","84","1,264"
"09/30/2019","Staten Island","3","Individuals",,,,,,,
"09/30/2019","Staten Island","2","Individuals",,,,,,,
"09/30/2019","Staten Island","1","Individuals",,,,,,,"142"
"09/30/2019","Queens","14","Individuals",,"313",,,,"202","180"
"09/30/2019","Queens","13","Individuals",,,,"550",,"251","846"
"09/30/2019","Queens","12","Individuals",,"274","336","1,039",,"411","1,144"
"09/30/2019","Queens","11","Individuals",,,,,,,
"09/30/2019","Queens","10","Individuals","327",,"165","55",,"453",
"09/30/2019","Queens","9","Individuals",,,"109",,,,
"09/30/2019","Queens","8","Individuals",,,,,,,"320"
"09/30/2019","Queens","7","Individuals",,,"99",,,"151",
"09/30/2019","Queens","6","Individuals",,,,,,,
"09/30/2019","Queens","5","Individuals",,,,,,,
"09/30/2019","Queens","4","Individuals",,,,"158",,"122","512"
"09/30/2019","Queens","3","Individuals",,,,"90",,,"889"
"09/30/2019","Queens","2","Individuals",,"296",,,,"613","220"
"09/30/2019","Queens","1","Individuals",,,"200",,,"249","386"
"09/30/2019","Manhattan","12","Individuals",,,"286",,,"121",
"09/30/2019","Manhattan","11","Individuals",,,"1,366",,"280",,"663"
"09/30/2019","Manhattan","10","Individuals",,"398","563",,"52",,"847"
"09/30/2019","Manhattan","9","Individuals",,,,,"53",,"800"
"09/30/2019","Manhattan","8","Individuals",,,"76",,,,
"09/30/2019","Manhattan","7","Individuals",,"198","307",,,,"620"
"09/30/2019","Manhattan","6","Individuals",,,"845",,,,
"09/30/2019","Manhattan","5","Individuals",,"320",,,,"2,046","347"
"09/30/2019","Manhattan","4","Individuals",,"145","342",,,"630",
"09/30/2019","Manhattan","3","Individuals",,,"787","238","32","146","368"
"09/30/2019","Manhattan","2","Individuals",,,,,,,
"09/30/2019","Manhattan","1","Individuals",,,,,,"143",
"09/30/2019","Brooklyn","18","Individuals",,"364",,,,,"844"
"09/30/2019","Brooklyn","17","Individuals",,,,"134",,,"882"
"09/30/2019","Brooklyn","16","Individuals",,,"664","111",,"389","2,549"
"09/30/2019","Brooklyn","15","Individuals",,,,,,,"204"
"09/30/2019","Brooklyn","14","Individuals",,,,,,,"96"
"09/30/2019","Brooklyn","13","Individuals",,,,,,"135",
"09/30/2019","Brooklyn","12","Individuals",,,"85",,,,"127"
"09/30/2019","Brooklyn","11","Individuals",,,,,,,
"09/30/2019","Brooklyn","10","Individuals",,,,,,,
"09/30/2019","Brooklyn","9","Individuals",,,"359",,,,"440"
"09/30/2019","Brooklyn","8","Individuals",,"64","518","89",,,"502"
"09/30/2019","Brooklyn","7","Individuals",,,"185","96",,"612","13"
"09/30/2019","Brooklyn","6","Individuals",,,"99","418",,,
"09/30/2019","Brooklyn","5","Individuals",,,"934","238",,"271","854"
"09/30/2019","Brooklyn","4","Individuals",,,"403","57","60","174","840"
"09/30/2019","Brooklyn","3","Individuals",,,"570",,"244","205","665"
"09/30/2019","Brooklyn","2","Individuals",,"186","375",,,,"70"
"09/30/2019","Brooklyn","1","Individuals",,"166","657",,,"93",
"09/30/2019","Bronx","12","Individuals",,,"107",,,,"279"
"09/30/2019","Bronx","11","Individuals",,,,,,,
"09/30/2019","Bronx","10","Individuals",,,,,,,"585"
"09/30/2019","Bronx","9","Individuals",,,"99",,"468",,"223"
"09/30/2019","Bronx","8","Individuals",,,,,,,"246"
"09/30/2019","Bronx","7","Individuals",,"110","627",,"263",,"311"
"09/30/2019","Bronx","6","Individuals",,"94","127","93","355",,"2,312"
"09/30/2019","Bronx","5","Individuals",,"238","494",,"913",,"1,089"
"09/30/2019","Bronx","4","Individuals",,,"425","72","1,065",,"2,044"
"09/30/2019","Bronx","3","Individuals",,"338","588",,"150","276","1,389"
"09/30/2019","Bronx","2","Individuals",,"197",,,"229",,"811"
"08/31/2019","Manhattan","2","Individuals",,,,,,,
"08/31/2019","Staten Island","3","Individuals",,,,,,,
"08/31/2019","Staten Island","2","Individuals",,,,,,,
"08/31/2019","Staten Island","1","Individuals",,,,,,,"139"
"08/31/2019","Queens","14","Individuals",,"311",,,,"185","179"
"08/31/2019","Queens","13","Individuals",,,,"558",,"254","846"
"08/31/2019","Queens","12","Individuals",,"269","341","1,059",,"477","1,046"
"08/31/2019","Queens","11","Individuals",,,,,,,
"08/31/2019","Queens","10","Individuals","332",,"163","58",,"442",
"08/31/2019","Queens","9","Individuals",,,"107",,,,
"08/31/2019","Queens","8","Individuals",,,,,,,"306"
"08/31/2019","Queens","7","Individuals",,,"97",,,"140",
"08/31/2019","Queens","6","Individuals",,,,,,,
"08/31/2019","Queens","5","Individuals",,,,,,,
"08/31/2019","Queens","4","Individuals",,,,"164",,"107","446"
"08/31/2019","Queens","3","Individuals",,,,"84",,,"842"
"08/31/2019","Queens","2","Individuals",,"258",,,,"602","235"
"08/31/2019","Queens","1","Individuals",,,"200",,,"256","383"
"08/31/2019","Manhattan","12","Individuals",,,"284",,,"118",
"08/31/2019","Manhattan","11","Individuals",,,"1,350",,"272",,"647"
"08/31/2019","Manhattan","10","Individuals",,"376","554",,"55",,"836"
"08/31/2019","Manhattan","9","Individuals",,,,,"51",,"774"
"08/31/2019","Manhattan","8","Individuals",,,"80",,,,
"08/31/2019","Manhattan","7","Individuals",,"194","309",,,,"601"
"08/31/2019","Manhattan","6","Individuals",,,"807",,,,
"08/31/2019","Manhattan","5","Individuals",,"325",,,,"1,967","335"
"08/31/2019","Manhattan","4","Individuals",,"255","305",,,"617",
"08/31/2019","Manhattan","3","Individuals",,,"765","238","32","141","361"
"08/31/2019","Manhattan","1","Individuals",,,,,,"133",
"08/31/2019","Brooklyn","18","Individuals",,"363",,,,,"844"
"08/31/2019","Brooklyn","17","Individuals",,,,"134",,,"878"
"08/31/2019","Brooklyn","16","Individuals",,,"650","104",,"388","2,567"
"08/31/2019","Brooklyn","15","Individuals",,,,,,,"206"
"08/31/2019","Brooklyn","14","Individuals",,,,,,,"99"
"08/31/2019","Brooklyn","13","Individuals",,,,,,"129",
"08/31/2019","Brooklyn","12","Individuals",,,"23",,,,"127"
"08/31/2019","Brooklyn","11","Individuals",,,,,,,
"08/31/2019","Brooklyn","10","Individuals",,,,,,,
"08/31/2019","Brooklyn","9","Individuals",,,"360",,,,"428"
"08/31/2019","Brooklyn","8","Individuals",,"56","464","85",,,"494"
"08/31/2019","Brooklyn","7","Individuals",,,"187","99",,"579","10"
"08/31/2019","Brooklyn","6","Individuals",,,"97","419",,,
"08/31/2019","Brooklyn","5","Individuals",,,"920","246",,"269","832"
"08/31/2019","Brooklyn","4","Individuals",,,"391","55","63","161","836"
"08/31/2019","Brooklyn","3","Individuals",,,"564",,"238","201","645"
"08/31/2019","Brooklyn","2","Individuals",,"193","377",,,,"64"
"08/31/2019","Brooklyn","1","Individuals",,"158","668",,,"103",
"08/31/2019","Bronx","12","Individuals",,,"105",,,,"281"
"08/31/2019","Bronx","11","Individuals",,,,,,,
"08/31/2019","Bronx","10","Individuals",,,,,,,"581"
"08/31/2019","Bronx","9","Individuals",,,"101",,"465",,"217"
"08/31/2019","Bronx","8","Individuals",,,,,,,"245"
"08/31/2019","Bronx","7","Individuals",,"109","622",,"254",,"313"
"08/31/2019","Bronx","6","Individuals",,"64","108","86","335",,"2,253"
"08/31/2019","Bronx","5","Individuals",,"240","496",,"888",,"1,084"
"08/31/2019","Bronx","4","Individuals",,,"439","73","1,207",,"2,031"
"08/31/2019","Bronx","3","Individuals",,"332","518",,"151","282","1,386"
"08/31/2019","Bronx","2","Individuals",,"196",,,"248",,"802"
"08/31/2019","Bronx","1","Individuals",,"180","220",,"167","77","1,269"
"06/30/2019","Bronx","2","Individuals",,"199",,,"244",,"795"
"06/30/2019","Staten Island","3","Individuals",,,,,,,
"06/30/2019","Staten Island","2","Individuals",,,,,,,
"06/30/2019","Staten Island","1","Individuals",,,,,,,"136"
"06/30/2019","Queens","14","Individuals",,"320",,,,"128","180"
"06/30/2019","Queens","13","Individuals",,,,"550",,"198","824"
"06/30/2019","Queens","12","Individuals",,"280","332","1,076",,"541","1,003"
"06/30/2019","Queens","11","Individuals",,,,,,,
"06/30/2019","Queens","10","Individuals","317",,"168","60",,"341",
"06/30/2019","Queens","9","Individuals",,,"92",,,,
"06/30/2019","Queens","8","Individuals",,,,,,,"309"
"06/30/2019","Queens","7","Individuals",,,"98",,,"128",
"06/30/2019","Queens","6","Individuals",,,,,,,
"06/30/2019","Queens","5","Individuals",,,,"62",,,
"06/30/2019","Queens","4","Individuals",,,,"164",,"76","378"
"06/30/2019","Queens","3","Individuals",,,,"82",,,"858"
"06/30/2019","Queens","2","Individuals",,"302",,,,"494","217"
"06/30/2019","Queens","1","Individuals",,,"197",,,"187","378"
"06/30/2019","Manhattan","12","Individuals",,,"282",,,"93",
"06/30/2019","Manhattan","11","Individuals",,,"1,335",,"270",,"633"
"06/30/2019","Manhattan","10","Individuals",,"394","558",,"42",,"861"
"06/30/2019","Manhattan","9","Individuals",,"45",,,"50",,"766"
"06/30/2019","Manhattan","8","Individuals",,,"79",,,,
"06/30/2019","Manhattan","7","Individuals",,"195","311",,,,"588"
"06/30/2019","Manhattan","6","Individuals",,,"856",,,,
"06/30/2019","Manhattan","5","Individuals",,"330",,,,"1,712","346"
"06/30/2019","Manhattan","4","Individuals",,"249","261",,,"564",
"06/30/2019","Manhattan","3","Individuals",,,"891","234","36","152","387"
"06/30/2019","Bronx","1","Individuals",,"183","217",,"165","66","1,256"
